objid,g,r,i,z,type,run,rerun,zNN,zNN_err,zRF,zRF_err
1237662697578759483,22.22447,20.91043,20.36913,20.16834,3,4010,301,0.26689,0.052743,0.291439,0.0786845
1237662697578759578,21.64628,20.77336,20.52238,20.50237,3,4010,301,0.383145,0.24065,0.267738,0.22478
1237662697578759657,21.54884,19.81785,19.21889,18.77305,3,4010,301,0.344545,0.03808,0.349754,0.0619799
1237662697578824449,20.73266,20.25066,19.91434,20.21947,3,4010,301,0.146211,0.194517,0.104119,0.125453
1237662697578824526,22.20505,20.60938,19.93803,19.60418,3,4010,301,0.360222,0.032439,0.312279,0.0641961
1237662698115104871,25.10876,17.88481,24.36715,22.79444,3,4010,301,0.258265,0.187333,0.262793,0.164401
1237662698115104875,20.32616,19.31886,18.85304,18.61707,3,4010,301,0.212569,0.022606,0.204761,0.047905
1237662698115104876,20.95965,20.27347,20.02706,19.76954,3,4010,301,0.185563,0.068933,0.170532,0.0836578
1237662698115104880,20.90046,20.05969,19.65021,19.40263,3,4010,301,0.187576,0.02481,0.170711,0.0466416
1237662698115104888,22.13672,20.57243,19.74398,19.54981,3,4010,301,0.393017,0.051701,0.43604,0.125932
1237662698115104915,10.59942,9.831295,9.637031,10.63572,3,4010,301,0.193088,0.105261,0.0901669,0.0586102
1237662698115104921,17.14201,15.7006,14.41865,23.22434,3,4010,301,0.155161,0.083936,0.122363,0.12047
1237662698115104922,25.11438,20.23418,20.29932,21.86009,3,4010,301,0.159493,0.15196,0.262174,0.158208
1237662698115104956,25.79637,16.73293,16.33292,25.80661,3,4010,301,0.130797,0.147502,0.141799,0.0720281
1237662698115104958,21.45095,20.87379,20.22806,19.62914,3,4010,301,0.474986,0.140988,0.093965,0.101878
1237662698115104959,20.65661,20.13501,19.87601,20.02756,3,4010,301,0.087529,0.05751,0.0382304,0.0306132
1237662698115104972,25.00819,17.59218,23.98662,22.77325,3,4010,301,0.254147,0.18719,0.233752,0.12711
1237662698115104978,17.71173,16.64895,16.06465,17.61024,3,4010,301,0.150547,0.084526,0.194675,0.146679
1237662698115105021,17.37568,16.79476,16.55346,16.45678,3,4010,301,0.148824,0.078522,0.0721147,0.1261
1237662698115105229,19.94908,19.55572,19.24927,19.37045,3,4010,301,0.114359,0.042307,0.118955,0.0401906
1237662698115105251,18.81018,18.48684,18.11235,18.01422,3,4010,301,0.074425,0.021074,0.0710475,0.0280859
1237662698115105279,21.63687,20.134,19.56891,19.21503,3,4010,301,0.249364,0.026943,0.243498,0.0438127
1237662698115105288,18.06737,17.17301,16.70879,16.39239,3,4010,301,0.141475,0.02358,0.13612,0.0271279
1237662698115105289,19.99467,19.4034,18.99653,18.97307,3,4010,301,0.085667,0.039022,0.0808346,0.0319506
1237662698115105300,19.60367,19.07036,18.74055,18.63641,3,4010,301,0.079098,0.023308,0.0700243,0.0222146
1237662698115105311,19.1346,18.40915,17.98187,17.71926,3,4010,301,0.087086,0.032637,0.0910693,0.0442727
1237662698115105319,18.30512,17.91893,17.57604,17.56884,3,4010,301,0.071414,0.022516,0.070788,0.0248475
1237662698115105339,20.27878,19.078,18.55603,18.1812,3,4010,301,0.170241,0.033361,0.162533,0.0291254
1237662698115105341,20.10443,19.81144,19.56586,19.55478,3,4010,301,0.221946,0.118531,0.142263,0.0575302
1237662698115105347,20.3241,19.59103,19.25855,19.02624,3,4010,301,0.181418,0.036482,0.178772,0.0585853
1237662698115105359,20.06867,19.48713,19.11517,18.9391,3,4010,301,0.071503,0.024176,0.0773445,0.0413491
1237662698115105361,20.68544,19.24122,18.81114,18.32435,3,4010,301,0.274294,0.039185,0.158005,0.0501894
1237662698115105370,20.16539,18.96757,18.47264,18.15453,3,4010,301,0.268425,0.049006,0.203874,0.0733453
1237662698115105393,21.26995,20.68942,20.40127,20.06771,3,4010,301,0.087832,0.029557,0.0595876,0.0308482
1237662698115105457,20.90206,20.24691,19.82557,19.45314,3,4010,301,0.081007,0.033308,0.123677,0.0819705
1237662698115105459,21.22254,20.73311,20.52995,20.39592,3,4010,301,0.256976,0.062966,0.175485,0.0949286
1237662698115105472,19.78762,19.24511,18.89965,18.78415,3,4010,301,0.087924,0.02034,0.0708184,0.019133
1237662698115105476,21.99258,20.87367,20.50733,20.0566,3,4010,301,0.35499,0.094223,0.350066,0.119409
1237662698115105494,20.53329,19.89355,19.56913,19.74334,3,4010,301,0.165575,0.05948,0.18953,0.102557
1237662698115105505,18.14299,17.72234,17.42885,17.34841,3,4010,301,0.118978,0.025503,0.0949789,0.0317394
1237662698115105508,18.02727,18.04386,29.25859,28.52847,3,4010,301,0.021141,0.098784,0.0308724,0.0310277
1237662698115105514,20.73592,19.92603,19.63269,19.36478,3,4010,301,0.288396,0.044035,0.274654,0.0775367
1237662698115105524,20.23488,19.52939,18.97062,18.87641,3,4010,301,0.170016,0.031832,0.18192,0.119378
1237662698115105525,21.4114,20.46995,19.99658,19.45298,3,4010,301,0.230482,0.083073,0.176118,0.0950037
1237662698115105529,21.72225,20.67232,20.37767,19.90362,3,4010,301,0.373328,0.053491,0.325907,0.14426
1237662698115105689,21.72208,20.38331,19.62941,19.20423,3,4010,301,0.410452,0.080753,0.381212,0.147225
1237662698115105697,20.75846,19.80063,19.33426,19.07709,3,4010,301,0.159101,0.028374,0.137483,0.0353958
1237662698115105756,20.19189,19.69413,19.4755,19.51086,3,4010,301,0.080153,0.0379,0.0489388,0.0421616
1237662698115105777,20.65212,20.17042,19.753,19.92003,3,4010,301,0.106031,0.044935,0.113252,0.0428305
1237662698115105787,22.45305,20.95809,20.35707,19.92777,3,4010,301,0.23755,0.017637,0.245614,0.0470484
1237662698115105794,22.43386,20.81243,20.21212,19.78799,3,4010,301,0.295475,0.027303,0.286965,0.0433529
1237662698115105807,21.10239,20.51628,20.21351,19.96287,3,4010,301,0.19435,0.061354,0.154801,0.0874184
1237662698115105849,21.58072,20.29767,19.90871,19.50217,3,4010,301,0.379496,0.070614,0.336983,0.0870183
1237662698115105851,21.48721,20.9349,20.50055,20.26838,3,4010,301,0.081176,0.019839,0.0928519,0.0549761
1237662698115105868,21.05888,20.25447,19.90522,19.711,3,4010,301,0.148058,0.04523,0.129469,0.0496119
1237662698115105874,20.20537,19.72717,19.39918,19.59845,3,4010,301,0.045923,0.028333,0.0565264,0.0231126
1237662698115105875,20.78236,20.44475,20.19077,20.38608,3,4010,301,0.044111,0.032958,0.044168,0.0178231
1237662698115105889,21.74248,20.93182,20.66905,20.78267,3,4010,301,0.223192,0.090496,0.202122,0.0825709
1237662698115105905,17.69912,17.75323,19.89537,27.9122,3,4010,301,0.140909,-1000,0.0826583,0.0505945
1237662698115105906,21.64376,20.20931,19.70845,19.54655,3,4010,301,0.40173,0.10624,0.252937,0.113297
1237662698115105917,21.35515,19.89349,19.27806,18.94931,3,4010,301,0.236305,0.017477,0.245168,0.0509506
1237662698115105919,21.92334,20.33717,19.71287,19.21215,3,4010,301,0.312925,0.046158,0.293065,0.0685564
1237662698115105926,21.67244,20.48895,20.0693,19.78284,3,4010,301,0.28313,0.052861,0.252634,0.0979552
1237662698115105932,21.97829,20.9444,20.72514,20.29198,3,4010,301,0.15368,0.037425,0.157676,0.125052
1237662698115105933,21.17623,20.23082,19.77995,19.24847,3,4010,301,0.271772,0.078861,0.212919,0.1332
1237662698115105943,20.09458,18.95503,19.90501,20.54516,3,4010,301,0.100846,0.092883,0.280825,0.152184
1237662698115105968,22.62239,20.84199,20.10071,19.63836,3,4010,301,0.399431,0.033102,0.399494,0.0657566
1237662698115105974,21.8375,20.6523,20.2597,19.75635,3,4010,301,0.249697,0.044609,0.179215,0.0830392
1237662698115105981,22.1055,20.94854,20.46671,20.13726,3,4010,301,0.238706,0.03456,0.228559,0.0657053
1237662698115105983,21.31455,19.7186,19.08247,18.74028,3,4010,301,0.31083,0.036068,0.304665,0.0747646
1237662698115106228,22.15204,20.29013,26.12151,24.03117,3,4010,301,0.138711,0.102531,0.376841,0.188237
1237662698115106247,21.37343,19.19221,19.13312,18.62889,3,4010,301,0.381107,0.12455,0.350636,0.164116
1237662698115106252,21.56479,20.91823,20.68703,20.40147,3,4010,301,0.072431,0.034804,0.076121,0.0962747
1237662698115170335,21.9541,20.62559,20.44469,20.63561,3,4010,301,0.287393,0.140208,0.391643,0.112144
1237662698115170691,19.78754,18.75044,18.27734,17.93058,3,4010,301,0.137869,0.019234,0.144422,0.0310737
1237662698115170768,19.35521,18.72541,18.31958,18.17807,3,4010,301,0.162453,0.026294,0.153931,0.0372454
1237662698115170931,20.59461,19.13755,18.60295,18.22875,3,4010,301,0.257418,0.039814,0.234251,0.12987
1237662698115170937,21.58683,20.20551,19.79327,19.16482,3,4010,301,0.30888,0.044146,0.242113,0.0823209
1237662698115171054,21.13944,20.77622,20.53155,20.3807,3,4010,301,0.042916,0.011353,0.0551259,0.0526113
1237662698115171184,22.28965,20.8566,19.98643,19.57447,3,4010,301,0.441813,0.071418,0.43528,0.14537
1237662698115171188,20.72228,19.09293,18.43307,17.96365,3,4010,301,0.318474,0.037649,0.29873,0.0520183
1237662698115171194,20.80014,20.32105,20.43323,20.61858,3,4010,301,0.119842,0.074185,0.0993708,0.078315
1237662698115171207,21.56326,20.01577,19.30159,18.87657,3,4010,301,0.343943,0.043233,0.314264,0.0998271
1237662698115171218,20.46541,19.7308,19.36272,19.16576,3,4010,301,0.048087,0.023706,0.0471598,0.0251996
1237662698115171223,21.20198,20.51792,20.18801,20.20209,3,4010,301,0.189692,0.076627,0.185654,0.102781
1237662698115171230,21.79291,20.68385,20.11221,19.71784,3,4010,301,0.219885,0.056906,0.226956,0.090351
1237662698115171305,21.41457,20.01502,19.53674,19.20698,3,4010,301,0.386576,0.057816,0.271712,0.116383
1237662698115629194,17.98964,15.90296,15.47978,22.89818,3,4010,301,0.24529,0.083746,0.197781,0.10115
1237662698115629696,20.24891,19.83137,19.68322,19.64504,3,4010,301,0.161128,0.062369,0.169641,0.124066
1237662698115630310,21.69223,20.38469,19.71875,19.27705,3,4010,301,0.412502,0.063555,0.381933,0.120719
1237662698115630355,21.54239,20.40292,20.07549,19.79624,3,4010,301,0.417473,0.077201,0.389488,0.107465
1237662698115630361,21.58289,20.33259,19.95812,19.58719,3,4010,301,0.384054,0.067155,0.39191,0.0890949
1237662698115694608,19.81752,18.91574,18.32503,18.10893,3,4010,301,0.164631,0.032227,0.138825,0.0404697
1237662698115694649,18.34812,17.50328,24.34373,22.8273,3,4010,301,0.145126,0.100407,0.0860009,0.0391957
1237662698115694674,21.59157,20.26989,19.7184,19.42622,3,4010,301,0.271913,0.05672,0.259799,0.0666175
1237662698115694820,21.78382,20.29167,19.32617,18.97818,3,4010,301,0.522338,0.037967,0.529169,0.158243
1237662698115694930,20.72139,19.71649,19.39044,19.11462,3,4010,301,0.371922,0.060657,0.284281,0.0991143
1237662698115695017,21.79995,20.70537,20.31277,19.81571,3,4010,301,0.332956,0.061772,0.316156,0.0918875
1237662698115695070,17.97584,16.86785,16.3242,15.98562,3,4010,301,0.190362,0.020133,0.191197,0.0442042
1237662698115695091,19.12885,18.35889,17.88635,17.61294,3,4010,301,0.07332,0.019905,0.0749017,0.0265137
1237662698115695154,20.74593,19.95029,19.47259,19.30493,3,4010,301,0.181892,0.031823,0.159926,0.0424983
1237662698115695177,20.66149,19.2837,18.69856,18.33832,3,4010,301,0.213513,0.016645,0.236704,0.0509597
1237662698115695185,20.43375,19.05214,18.51253,18.17292,3,4010,301,0.215929,0.016291,0.222408,0.0397218
1237662698115695196,21.30165,19.7832,19.19312,18.85178,3,4010,301,0.254604,0.013833,0.251221,0.0410529
1237662698115695239,19.93761,19.28858,18.92183,18.71877,3,4010,301,0.160601,0.039426,0.154437,0.0500875
1237662698115695262,19.31745,19.0235,18.74148,18.75339,3,4010,301,0.069351,0.016358,0.0691889,0.0242043
1237662698115695273,21.66963,20.86517,20.5323,20.35924,3,4010,301,0.354378,0.111006,0.317821,0.109593
1237662698115695305,20.57464,19.99894,19.62746,19.44159,3,4010,301,0.149318,0.02296,0.140169,0.0435676
1237662698115695307,21.42293,20.96805,20.58492,20.55678,3,4010,301,0.17966,0.044674,0.1744,0.113269
1237662698115695309,20.8676,19.96803,19.72617,19.43449,3,4010,301,0.381359,0.054884,0.345599,0.0881965
1237662698115695320,21.96133,20.57675,20.03462,19.7288,3,4010,301,0.274481,0.065425,0.21984,0.0493266
1237662698115695348,21.03414,20.24824,20.03723,19.75822,3,4010,301,0.358987,0.071654,0.335551,0.101814
1237662698115695354,21.35666,20.60756,20.36102,20.05582,3,4010,301,0.292473,0.030035,0.247438,0.0685626
1237662698115695356,20.33011,19.72087,19.5565,19.31552,3,4010,301,0.248748,0.073121,0.191359,0.0904967
1237662698115695407,21.28736,20.88726,20.80853,20.45564,3,4010,301,0.051588,0.039404,0.0578515,0.0374916
1237662698115695412,21.82922,20.57397,19.76641,19.36063,3,4010,301,0.568254,0.095687,0.591691,0.124381
1237662698115695438,20.96998,19.90293,19.37448,18.90505,3,4010,301,0.277334,0.043105,0.192364,0.0872391
1237662698115695446,21.96387,20.10468,19.52567,19.12365,3,4010,301,0.338483,0.021948,0.368069,0.0803202
1237662698115695447,21.68629,20.75068,20.24053,19.76863,3,4010,301,0.073841,0.029234,0.122107,0.0373994
1237662698115695467,21.50955,20.63208,20.58806,20.32445,3,4010,301,0.344825,0.060145,0.34634,0.0840876
1237662698115695492,20.70875,20.05681,19.7518,19.3692,3,4010,301,0.284407,0.072163,0.27645,0.10273
1237662698115695496,20.75374,19.90867,19.49275,19.24732,3,4010,301,0.180393,0.02318,0.164283,0.0371434
1237662698115695499,20.9337,20.14404,19.77883,19.54164,3,4010,301,0.182447,0.043134,0.19374,0.0646911
1237662698115695509,21.68413,20.43357,19.96938,19.66512,3,4010,301,0.351908,0.064,0.285915,0.11069
1237662698115695513,22.21574,20.44023,19.86263,19.6138,3,4010,301,0.31109,0.01971,0.330744,0.0637146
1237662698115695554,21.46748,19.89012,18.82205,18.29127,3,4010,301,0.551427,0.020867,0.502651,0.121639
1237662698115695581,21.82999,20.72994,20.32277,20.1319,3,4010,301,0.260263,0.056852,0.224952,0.107728
1237662698115695589,21.58439,20.35141,19.8635,19.36724,3,4010,301,0.343759,0.066678,0.20829,0.0902625
1237662698115695624,21.48696,20.73203,20.32573,19.96752,3,4010,301,0.244193,0.081297,0.24865,0.159511
1237662698115695645,20.26577,19.35352,18.85921,18.57787,3,4010,301,0.103408,0.029453,0.081858,0.0326194
1237662698115695658,22.45225,20.90051,20.13613,19.6081,3,4010,301,0.461204,0.065259,0.450365,0.130813
1237662698115695662,20.84386,20.22028,20.04908,19.48855,3,4010,301,0.192297,0.075666,0.221367,0.10881
1237662698115695673,21.40766,20.64276,20.36549,20.00547,3,4010,301,0.25649,0.066055,0.247366,0.095007
1237662698115695678,21.44207,19.98593,19.41879,19.05478,3,4010,301,0.233663,0.013856,0.232735,0.0361552
1237662698115695679,21.41289,19.69689,19.08291,18.63951,3,4010,301,0.3287,0.024053,0.334099,0.0512255
1237662698115695686,21.5673,20.55969,20.1133,19.59981,3,4010,301,0.27733,0.06775,0.162861,0.102063
1237662698115695711,22.17772,20.41804,19.7798,19.38387,3,4010,301,0.338298,0.018635,0.346579,0.0508249
1237662698115695716,22.28264,20.62452,19.98578,19.76197,3,4010,301,0.352881,0.034708,0.306389,0.0496854
1237662698115695746,20.76627,19.81281,19.37657,19.16561,3,4010,301,0.134137,0.031495,0.113106,0.037054
1237662698115695769,21.80969,20.25528,19.51045,19.16189,3,4010,301,0.359369,0.036823,0.328916,0.111254
1237662698115695790,21.36738,19.61824,18.96111,18.55675,3,4010,301,0.351506,0.027081,0.342219,0.0542271
1237662698115695806,21.97116,20.60344,19.89057,19.47675,3,4010,301,0.306334,0.047648,0.34201,0.148788
1237662698115695808,21.7761,20.08367,19.42671,18.95973,3,4010,301,0.343924,0.029501,0.350714,0.053342
1237662698115695848,21.8955,20.23545,19.59504,19.1314,3,4010,301,0.328734,0.03675,0.325403,0.0524026
1237662698115695862,21.73628,20.52299,19.91888,19.47458,3,4010,301,0.357501,0.063731,0.306037,0.1306
1237662698115695876,22.46935,20.90114,20.31349,19.92682,3,4010,301,0.277881,0.021327,0.271367,0.0454792
1237662698115695885,21.10124,19.58107,18.99946,18.61231,3,4010,301,0.314256,0.047376,0.29904,0.0772783
1237662698652041242,16.49784,15.63426,15.2139,14.91129,3,4010,301,0.058707,0.018409,0.0639033,0.0192304
1237662698652041244,21.09523,20.55823,20.23107,20.23799,3,4010,301,0.125651,0.050244,0.129623,0.0570994
1237662698652041260,17.61637,17.05537,16.67905,16.4708,3,4010,301,0.082291,0.017881,0.0828814,0.0190246
1237662698652041280,21.11202,17.40482,16.9055,16.64957,3,4010,301,0.252943,0.064613,0.249505,0.111467
1237662698652041283,20.7318,20.62857,20.77491,22.8269,3,4010,301,0.042855,0.074775,0.107875,0.0847518
1237662698652041338,21.90983,20.27801,21.48511,20.90881,3,4010,301,0.230687,0.131946,0.413963,0.171118
1237662698652041408,19.11091,17.94397,17.38206,17.05659,3,4010,301,0.192377,0.019234,0.187683,0.0442876
1237662698652041431,19.61743,18.92079,18.56063,18.29523,3,4010,301,0.094018,0.036742,0.0868782,0.0409449
1237662698652041464,20.53258,20.24712,20.35302,22.82691,3,4010,301,0.038471,0.072703,0.0952643,0.057398
1237662698652041473,17.3641,16.68561,16.12241,18.11098,3,4010,301,0.056576,0.03564,0.0840071,0.0447958
1237662698652041574,22.31272,20.89629,20.10139,19.58424,3,4010,301,0.499399,0.101391,0.440724,0.14704
1237662698652041594,21.69907,20.46919,20.1261,19.54911,3,4010,301,0.168309,0.021996,0.166645,0.06458
1237662698652041631,21.45889,20.57698,20.08339,19.87376,3,4010,301,0.206752,0.083433,0.133969,0.127205
1237662698652041663,21.95201,20.71694,20.19351,19.84605,3,4010,301,0.179187,0.018678,0.172496,0.028622
1237662698652041686,19.9173,18.80842,18.35072,18.02988,3,4010,301,0.164219,0.018222,0.158386,0.0282132
1237662698652041687,20.63099,20.11737,19.84614,20.10063,3,4010,301,0.066153,0.042795,0.0510966,0.0376938
1237662698652041691,19.39346,18.19051,17.67316,17.25104,3,4010,301,0.311529,0.062837,0.198983,0.0627666
1237662698652041704,19.15173,17.76102,17.24704,16.92517,3,4010,301,0.223159,0.014539,0.215891,0.0348307
1237662698652041811,20.86495,19.81378,19.39414,19.09012,3,4010,301,0.312677,0.052383,0.248803,0.0874688
1237662698652041912,20.45059,19.41378,18.92569,18.61115,3,4010,301,0.142113,0.026463,0.140669,0.034697
1237662698652041921,20.07368,19.45354,19.21493,19.12827,3,4010,301,0.20505,0.035536,0.191189,0.0684823
1237662698652041926,21.05446,19.65779,19.11153,18.73313,3,4010,301,0.269962,0.060979,0.258503,0.0630345
1237662698652041929,20.87408,19.40081,18.92612,18.5718,3,4010,301,0.244375,0.026773,0.222681,0.0777532
1237662698652041932,20.58376,19.34879,18.89047,18.62563,3,4010,301,0.186329,0.016654,0.177744,0.0588401
1237662698652041977,19.95173,18.45053,17.78037,17.38863,3,4010,301,0.29116,0.043761,0.281845,0.0728976
1237662698652042032,22.66495,20.82578,20.26612,19.89883,3,4010,301,0.332702,0.022253,0.331548,0.0974624
1237662698652042040,22.42527,20.81307,20.04203,19.6085,3,4010,301,0.431613,0.077749,0.387487,0.0942841
1237662698652042059,20.9669,19.80867,19.34104,19.00115,3,4010,301,0.288893,0.06035,0.262351,0.100731
1237662698652042062,20.31324,19.59273,19.20526,18.97106,3,4010,301,0.171943,0.02558,0.180133,0.0441809
1237662698652042119,21.76204,20.70503,20.27013,20.02654,3,4010,301,0.207832,0.027583,0.185022,0.0532879
1237662698652042177,21.9591,20.85941,20.14947,19.72218,3,4010,301,0.561487,0.124533,0.423151,0.189414
1237662698652042186,21.64893,19.12948,21.33592,24.29102,3,4010,301,0.519263,0.078976,0.27312,0.119223
1237662698652042199,21.54187,20.77369,20.30237,20.05258,3,4010,301,0.27714,0.156978,0.180766,0.190306
1237662698652042250,20.74229,19.901,19.49276,19.30257,3,4010,301,0.190995,0.027129,0.183324,0.0409917
1237662698652042261,21.43507,20.3825,19.86032,19.48487,3,4010,301,0.133677,0.022197,0.138207,0.0336704
1237662698652042263,20.93237,19.98296,19.54063,19.13727,3,4010,301,0.134176,0.022366,0.13714,0.0324104
1237662698652042271,22.37557,20.9831,20.50098,20.13849,3,4010,301,0.269625,0.082637,0.247818,0.0949956
1237662698652042289,22.17713,20.42631,19.63958,19.17569,3,4010,301,0.433198,0.040528,0.448088,0.0750823
1237662698652042306,21.86749,20.39616,19.87242,19.55333,3,4010,301,0.234682,0.016538,0.223227,0.0450725
1237662698652042309,21.48189,20.22921,19.73572,19.39655,3,4010,301,0.17794,0.012016,0.184537,0.0303537
1237662698652042315,22.30616,20.91444,20.49056,20.26352,3,4010,301,0.329781,0.0792,0.321014,0.0992924
